time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 12:4:24.698	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.007	0.200	-2.502	0.000	0.000	-78.65	-2.35	139.36	4.900	19.992	-11.074	0.28131	-0.20410	-0.59778	0.72232	27.1	13111	100
2025-5-11 12:4:24.698	WTBenchPress#5(CEA7A127C8E8)	0.047	-1.007	0.200	-2.502	0.000	0.000	-78.70	-2.35	139.36	4.900	19.992	-11.074	0.28131	-0.20410	-0.59778	0.72232	27.1	13111	100
2025-5-11 12:4:24.698	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.007	0.199	-2.441	-0.061	0.000	-78.75	-2.35	139.36	4.900	19.992	-11.074	0.28131	-0.20410	-0.59778	0.72232	27.1	13111	100
2025-5-11 12:4:24.698	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.007	0.198	-2.258	-0.061	0.000	-78.80	-2.35	139.36	4.900	19.992	-11.074	0.28131	-0.20410	-0.59778	0.72232	27.1	13111	100
2025-5-11 12:4:24.757	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.006	0.198	-1.953	-0.122	0.000	-78.84	-2.35	139.35	4.900	19.992	-11.074	0.28131	-0.20410	-0.59778	0.72232	27.1	13111	100
2025-5-11 12:4:24.757	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.008	0.198	-1.587	-0.183	0.000	-78.87	-2.36	139.33	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.787	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.008	0.199	-1.282	-0.244	0.000	-78.89	-2.36	139.33	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.787	WTBenchPress#5(CEA7A127C8E8)	0.045	-1.008	0.198	-1.099	-0.305	0.000	-78.91	-2.36	139.32	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.814	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.007	0.198	-0.854	-0.366	0.000	-78.93	-2.37	139.32	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.814	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.007	0.198	-0.488	-0.366	0.000	-78.94	-2.37	139.32	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.845	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.007	0.197	-0.061	-0.366	0.000	-78.94	-2.37	139.33	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
2025-5-11 12:4:24.845	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.008	0.198	0.305	-0.427	0.000	-78.93	-2.37	139.33	4.900	19.992	-11.074	0.28052	-0.20575	-0.60101	0.71945	27.1	13111	100
