time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 12:22:32.589	WTBenchPress#5(CEA7A127C8E8)	-0.009	0.960	-0.011	0.000	0.000	0.000	90.65	0.45	82.71	null	null	null	null	null	null	null	null	null	null
2025-5-11 12:22:32.590	WTBenchPress#5(CEA7A127C8E8)	-0.021	0.961	-0.011	-0.061	0.000	0.000	90.65	0.45	82.71	null	null	null	null	null	null	null	null	null	null
2025-5-11 12:22:32.651	WTBenchPress#5(CEA7A127C8E8)	0.005	0.961	-0.021	-0.061	9.705	-0.122	90.65	0.45	82.79	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.651	WTBenchPress#5(CEA7A127C8E8)	-0.006	0.960	-0.002	0.000	5.615	-0.061	90.65	0.45	82.94	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.678	WTBenchPress#5(CEA7A127C8E8)	-0.007	0.960	-0.009	0.000	0.000	0.000	90.65	0.45	82.98	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.678	WTBenchPress#5(CEA7A127C8E8)	-0.008	0.960	-0.011	0.000	0.000	0.000	90.65	0.45	82.97	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.710	WTBenchPress#5(CEA7A127C8E8)	-0.011	0.960	-0.011	-0.061	0.000	0.000	90.65	0.45	82.96	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.710	WTBenchPress#5(CEA7A127C8E8)	-0.023	0.960	-0.061	-0.061	1.160	0.061	90.65	0.45	82.95	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.770	WTBenchPress#5(CEA7A127C8E8)	-0.010	0.959	-0.047	0.061	4.395	-0.061	90.66	0.45	82.99	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.770	WTBenchPress#5(CEA7A127C8E8)	-0.013	0.960	-0.032	0.000	5.432	0.000	90.67	0.45	83.06	null	null	null	null	null	null	null	null	null	100
2025-5-11 12:22:32.800	WTBenchPress#5(CEA7A127C8E8)	0.004	0.960	-0.051	0.061	10.925	-0.305	90.69	0.46	83.19	null	null	null	null	null	null	null	null	null	100
