time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-10 11:20:57.808	WTBenchPress#5(CEA7A127C8E8)	0.013	-1.028	-0.067	-2.625	-0.183	0.122	-93.62	-0.76	88.49	12.446	47.726	3.920	0.49207	-0.52472	-0.51297	0.46826	21.8	13111	100
2025-5-10 11:20:57.808	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.027	-0.069	-3.235	0.000	0.122	-93.69	-0.75	88.47	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.837	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.028	-0.070	-3.723	0.122	0.122	-93.76	-0.75	88.45	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.837	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.030	-0.070	-3.967	0.366	0.183	-93.84	-0.75	88.42	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.896	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.028	-0.071	-4.089	0.549	0.183	-93.92	-0.75	88.39	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.896	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.027	-0.070	-4.272	0.793	0.244	-94.00	-0.74	88.35	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.927	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.027	-0.071	-4.578	0.916	0.244	-94.10	-0.74	88.31	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.927	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.028	-0.071	-4.822	1.099	0.244	-94.19	-0.74	88.26	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.958	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.027	-0.073	-4.761	1.343	0.305	-94.28	-0.73	88.21	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:57.958	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.028	-0.074	-4.456	1.465	0.305	-94.36	-0.73	88.16	12.446	47.726	3.920	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.16	WTBenchPress#5(CEA7A127C8E8)	0.016	-1.027	-0.074	-3.906	1.770	0.244	-94.44	-0.73	88.10	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.16	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.029	-0.075	-3.540	1.953	0.244	-94.51	-0.73	88.03	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.47	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.027	-0.076	-3.113	2.075	0.244	-94.58	-0.73	87.97	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.47	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.026	-0.076	-2.747	2.197	0.244	-94.63	-0.73	87.90	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.81	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.027	-0.076	-2.441	2.258	0.244	-94.67	-0.73	87.84	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.81	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.026	-0.077	-2.136	2.319	0.183	-94.71	-0.73	87.78	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.136	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.028	-0.076	-1.709	2.380	0.122	-94.75	-0.73	87.71	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.136	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.028	-0.079	-1.160	2.441	0.122	-94.77	-0.73	87.65	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.181	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.026	-0.080	-0.427	2.502	0.122	-94.78	-0.74	87.59	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.184	WTBenchPress#5(CEA7A127C8E8)	0.015	-1.028	-0.081	0.366	2.502	0.122	-94.78	-0.74	87.53	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.227	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.028	-0.079	1.099	2.441	0.122	-94.76	-0.74	87.47	12.446	47.726	4.312	0.49326	-0.51968	-0.51221	0.47345	21.8	13111	100
2025-5-10 11:20:58.227	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.030	-0.080	1.770	2.441	0.061	-94.73	-0.74	87.42	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
2025-5-10 11:20:58.255	WTBenchPress#5(CEA7A127C8E8)	0.014	-1.026	-0.078	2.319	2.380	0.061	-94.69	-0.75	87.36	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
2025-5-10 11:20:58.255	WTBenchPress#5(CEA7A127C8E8)	0.013	-1.026	-0.079	2.747	2.380	0.061	-94.64	-0.75	87.32	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
2025-5-10 11:20:58.286	WTBenchPress#5(CEA7A127C8E8)	0.013	-1.026	-0.077	3.113	2.319	0.061	-94.58	-0.75	87.27	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
2025-5-10 11:20:58.286	WTBenchPress#5(CEA7A127C8E8)	0.013	-1.029	-0.079	3.540	2.197	0.000	-94.51	-0.76	87.23	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
2025-5-10 11:20:58.346	WTBenchPress#5(CEA7A127C8E8)	0.013	-1.026	-0.078	3.967	2.136	0.000	-94.43	-0.76	87.19	12.446	47.726	4.312	0.49286	-0.52872	-0.51154	0.46451	21.8	13111	100
