time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:13:19.455	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.023	0.096	-1.953	-0.549	0.000	-86.17	-2.58	129.10	7.252	19.012	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.455	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.093	-1.465	-0.488	0.000	-86.18	-2.58	129.09	7.252	19.012	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.511	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.095	-0.854	-0.427	0.000	-86.18	-2.58	129.09	7.252	19.012	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.511	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.023	0.097	-0.549	-0.427	0.000	-86.17	-2.58	129.08	7.252	19.012	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.512	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.024	0.098	-0.671	-0.427	0.000	-86.17	-2.58	129.08	7.252	19.012	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.512	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.023	0.100	-1.221	-0.427	0.000	-86.17	-2.58	129.07	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.543	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.023	0.100	-1.770	-0.427	0.000	-86.19	-2.58	129.07	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.543	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.024	0.097	-2.258	-0.427	0.000	-86.22	-2.58	129.06	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.604	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.024	0.096	-2.258	-0.366	-0.305	-86.24	-2.58	129.06	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.604	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.023	0.094	-1.953	-0.366	-0.244	-86.26	-2.59	129.05	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.630	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.024	0.094	-1.282	-0.305	-0.244	-86.26	-2.59	129.04	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.630	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.024	0.094	-0.793	-0.305	-0.244	-86.26	-2.59	129.03	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.660	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.024	0.097	-0.610	-0.305	-0.244	-86.25	-2.59	129.03	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.660	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.024	0.099	-1.404	-0.305	-0.244	-86.26	-2.60	129.03	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.720	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.023	0.098	-1.892	-0.366	-0.305	-86.26	-2.60	129.03	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.721	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.024	0.095	-1.953	-0.366	-0.244	-86.29	-2.60	129.03	7.252	19.110	-8.134	0.32785	-0.27844	-0.62338	0.65289	24.1	13111	100
2025-5-11 11:13:19.750	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.094	-1.648	-0.305	-0.244	-86.30	-2.61	129.02	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.750	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.023	0.093	-0.916	-0.305	-0.183	-86.31	-2.61	129.02	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.781	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.026	0.094	-0.305	-0.305	-0.183	-86.31	-2.61	129.02	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.781	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.096	0.000	-0.305	-0.183	-86.29	-2.61	129.01	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.841	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.022	0.100	-0.183	-0.305	-0.183	-86.28	-2.61	129.01	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.841	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.099	-0.732	-0.305	-0.183	-86.26	-2.61	129.00	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.871	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.098	-1.221	-0.366	-0.183	-86.26	-2.62	129.00	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.871	WTBenchPress#5(CEA7A127C8E8)	0.045	-1.023	0.096	-1.404	-0.366	-0.244	-86.26	-2.62	129.00	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.903	WTBenchPress#5(CEA7A127C8E8)	0.045	-1.025	0.095	-1.099	-0.366	-0.183	-86.27	-2.63	129.00	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.903	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.094	-0.549	-0.366	-0.183	-86.27	-2.63	129.00	7.252	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.961	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.024	0.094	0.000	-0.366	-0.183	-86.26	-2.63	129.00	7.056	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.961	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.023	0.096	0.183	-0.366	-0.183	-86.24	-2.63	129.00	7.056	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.990	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.023	0.098	0.000	-0.366	-0.122	-86.22	-2.63	129.00	7.056	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
2025-5-11 11:13:19.990	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.023	0.098	-0.488	-0.427	-0.183	-86.20	-2.63	129.00	7.056	19.110	-8.134	0.32785	-0.27921	-0.62436	0.65161	24.1	13111	100
