time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:34:42.220	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.054	0.000	0.000	0.000	-92.97	-3.07	81.27	27.342	67.914	8.330	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.220	WTBenchPress#5(CEA7A127C8E8)	0.054	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.342	67.914	8.330	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.250	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.024	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.342	67.914	8.330	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.250	WTBenchPress#5(CEA7A127C8E8)	0.056	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.280	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.054	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.280	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.337	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.338	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.367	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.367	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.024	-0.054	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.397	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.024	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
2025-5-11 11:34:42.398	WTBenchPress#5(CEA7A127C8E8)	0.055	-1.025	-0.053	0.000	0.000	0.000	-92.97	-3.07	81.27	27.440	67.326	7.938	-0.53494	0.53809	0.48611	-0.43341	27.8	13111	100
