time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 12:3:47.944	WTBenchPress#5(CEA7A127C8E8)	0.047	-1.009	0.182	-0.793	0.061	0.000	-80.10	-2.47	140.36	4.214	20.090	-9.996	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:47.944	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.009	0.176	-0.549	0.183	0.000	-80.11	-2.47	140.32	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.4	WTBenchPress#5(CEA7A127C8E8)	0.044	-1.013	0.173	-0.122	0.244	-0.061	-80.12	-2.47	140.27	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.4	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.012	0.171	0.549	0.244	0.000	-80.11	-2.47	140.23	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.33	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.012	0.174	1.038	0.244	0.000	-80.09	-2.47	140.21	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.34	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.013	0.174	1.099	0.244	0.000	-80.07	-2.47	140.18	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.64	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.011	0.174	0.977	0.183	0.000	-80.05	-2.47	140.16	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.65	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.013	0.173	0.671	0.122	0.000	-80.04	-2.47	140.14	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.127	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.013	0.175	0.427	0.000	0.061	-80.02	-2.47	140.13	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.127	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.012	0.176	0.366	0.000	0.122	-80.02	-2.47	140.11	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.185	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.012	0.178	0.732	0.061	0.122	-80.01	-2.47	140.10	4.312	20.482	-9.506	0.27231	-0.20151	-0.60925	0.71689	28.1	13111	100
2025-5-11 12:3:48.185	WTBenchPress#5(CEA7A127C8E8)	0.043	-1.011	0.180	1.465	0.244	0.122	-79.99	-2.46	140.09	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.186	WTBenchPress#5(CEA7A127C8E8)	0.046	-1.010	0.179	2.197	0.427	0.122	-79.95	-2.46	140.06	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.186	WTBenchPress#5(CEA7A127C8E8)	0.048	-1.010	0.181	2.686	0.610	0.061	-79.90	-2.45	140.04	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.243	WTBenchPress#5(CEA7A127C8E8)	0.050	-1.010	0.186	2.625	0.732	0.000	-79.85	-2.45	140.01	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.244	WTBenchPress#5(CEA7A127C8E8)	0.049	-1.011	0.185	2.258	0.854	0.000	-79.80	-2.44	139.97	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.281	WTBenchPress#5(CEA7A127C8E8)	0.049	-1.010	0.183	2.136	0.977	0.000	-79.76	-2.44	139.93	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
2025-5-11 12:3:48.282	WTBenchPress#5(CEA7A127C8E8)	0.048	-1.009	0.182	2.502	1.099	0.000	-79.72	-2.44	139.88	4.312	20.482	-9.506	0.27444	-0.20383	-0.60947	0.71524	28.1	13111	100
