time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-5-11 11:11:9.1	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.023	0.109	-3.601	-0.305	-0.305	-85.52	-2.62	132.21	6.664	18.032	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.1	WTBenchPress#5(CEA7A127C8E8)	0.042	-1.022	0.110	-3.540	-0.366	-0.366	-85.57	-2.62	132.21	6.664	18.032	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.58	WTBenchPress#5(CEA7A127C8E8)	0.041	-1.023	0.109	-3.418	-0.305	-0.305	-85.61	-2.63	132.21	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.58	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	-3.296	-0.305	-0.305	-85.65	-2.63	132.20	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.87	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.109	-3.113	-0.366	-0.305	-85.70	-2.63	132.20	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.87	WTBenchPress#5(CEA7A127C8E8)	0.040	-1.022	0.108	-2.930	-0.366	-0.305	-85.73	-2.63	132.20	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.117	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.109	-2.502	-0.366	-0.305	-85.76	-2.64	132.19	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.118	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.108	-2.258	-0.427	-0.305	-85.79	-2.64	132.19	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.179	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.022	0.108	-1.831	-0.427	-0.244	-85.81	-2.64	132.19	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.179	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.023	0.107	-1.526	-0.427	-0.244	-85.83	-2.64	132.19	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
2025-5-11 11:11:9.209	WTBenchPress#5(CEA7A127C8E8)	0.038	-1.023	0.107	-1.099	-0.427	-0.183	-85.83	-2.64	132.19	6.664	18.228	-8.526	0.31213	-0.25870	-0.62537	0.66669	25.5	13111	100
